"Date","Price","Open","High","Low","Vol.","Change %"
"02/21/2020","153.900","154.240","154.635","153.975","0.11K","0.30%"
"02/20/2020","153.440","154.250","154.820","153.815","0.16K","-0.20%"
"02/19/2020","153.750","154.380","154.680","153.795","0.12K","-0.10%"
"02/18/2020","153.900","154.270","154.655","154.010","0.10K","0.00%"
"02/17/2020","153.900","153.720","154.615","153.720","0.09K","-0.26%"
"02/15/2020","154.295","154.295","154.295","154.295","","0.30%"
"02/14/2020","153.830","154.420","154.840","153.920","0.16K","-0.03%"
"02/13/2020","153.880","154.420","154.735","154.040","0.09K","0.27%"
"02/12/2020","153.460","154.420","154.765","153.905","0.10K","-0.30%"
"02/11/2020","153.920","154.650","154.820","154.170","0.11K","-0.05%"
"02/10/2020","154.000","154.520","155.250","154.105","0.11K","-0.33%"
"02/08/2020","154.515","154.515","154.515","154.515","","0.33%"
"02/07/2020","154.010","154.580","154.815","154.200","0.16K","0.21%"
"02/06/2020","153.690","154.440","154.820","153.915","0.20K","0.14%"
"02/05/2020","153.480","154.440","154.620","154.160","0.01K","-0.12%"
"02/04/2020","153.660","154.660","154.790","154.005","0.16K","-0.23%"
"02/03/2020","154.020","154.200","154.960","154.150","0.11K","-0.31%"
"02/01/2020","154.500","154.500","154.500","154.500","","0.49%"
"01/31/2020","153.740","154.550","154.905","154.090","0.17K","-0.10%"
"01/30/2020","153.900","154.540","154.810","154.170","0.17K","-0.06%"
"01/29/2020","154.000","154.630","154.865","154.270","0.14K","-0.08%"
"01/28/2020","154.120","154.540","154.835","154.255","0.19K","0.16%"
"01/27/2020","153.870","154.180","155.255","154.020","0.20K","-0.54%"
"01/25/2020","154.705","154.705","154.705","154.705","","0.46%"
"01/24/2020","154.000","154.735","154.980","154.260","0.18K","0.00%"
"01/23/2020","154.000","154.530","154.990","154.230","0.28K","-0.03%"
"01/22/2020","154.040","154.650","154.810","154.280","0.21K","-0.14%"
"01/21/2020","154.250","154.650","155.010","154.425","0.20K","0.00%"
"01/20/2020","154.250","154.210","154.865","154.165","0.20K","-0.27%"
"01/18/2020","154.670","154.670","154.670","154.670","","0.26%"
"01/17/2020","154.270","154.660","154.975","154.260","0.20K","0.44%"
"01/16/2020","153.590","154.760","155.275","154.125","0.19K","-0.64%"
"01/15/2020","154.580","154.850","155.245","154.375","0.18K","0.11%"
"01/14/2020","154.410","154.850","155.140","154.625","0.12K","-0.03%"
"01/13/2020","154.450","154.890","155.085","154.465","0.13K","-0.31%"
"01/11/2020","154.930","154.930","154.930","154.930","","0.34%"
"01/10/2020","154.400","154.700","155.205","154.490","0.24K","0.26%"
"01/09/2020","154.000","154.900","155.125","154.400","0.26K","-0.32%"
"01/08/2020","154.500","154.870","155.305","154.350","0.19K","-0.05%"
"01/07/2020","154.580","154.870","155.250","154.555","0.13K","0.07%"
"01/06/2020","154.470","154.500","155.480","154.490","0.12K","-0.26%"
"01/04/2020","154.875","154.875","154.875","154.875","","0.28%"
"01/03/2020","154.450","155.000","155.170","154.490","0.11K","-0.10%"
"01/02/2020","154.600","154.870","155.240","154.410","0.15K","0.08%"
"01/01/2020","154.470","154.870","155.070","154.670","0.01K","-0.02%"
